index,city_development_index,relevant_experience,enrolled_university,education_level,experience,company_size,last_new_job,gender_Male,gender_Female,major_discipline_Non-STEM,major_discipline_STEM,company_type_Early Startup,company_type_Funded Startup,company_type_NGO,company_type_Public Sector,company_type_Pvt Ltd,target
2914,3,1,0,3,2,1,5,1,0,0,1,0,0,0,0,1,0
2915,2,1,0,2,3,1,2,1,0,0,1,0,1,0,0,0,0
2916,2,0,2,1,1,0,0,1,0,0,0,0,0,0,0,1,1
2917,3,1,0,3,3,0,1,1,0,0,1,0,0,0,0,1,0
2918,3,1,0,2,3,0,5,1,0,0,1,0,0,0,0,1,0
2919,3,1,0,2,3,0,5,1,0,0,1,0,0,0,0,1,0
2920,4,1,0,2,3,1,1,0,1,1,0,0,0,0,0,1,0
2921,3,0,2,1,0,2,0,1,0,0,0,0,0,0,0,1,0
2922,1,1,0,3,1,2,2,1,0,0,1,0,0,1,0,0,1
2923,4,0,0,2,1,0,1,1,0,1,0,0,1,0,0,0,0
2924,4,0,0,4,3,1,1,1,0,0,1,0,0,0,0,1,0
2925,4,0,2,1,1,2,2,1,0,0,0,0,0,0,0,1,0
2926,4,1,0,2,1,3,1,1,0,0,1,0,0,0,0,1,0
2927,4,0,2,2,1,0,1,1,0,0,1,0,0,0,0,1,0
2928,4,1,0,3,0,0,1,1,0,0,1,0,0,0,0,1,0
2929,4,1,0,3,3,1,2,1,0,1,0,0,0,0,0,1,0
2930,4,1,0,3,3,1,5,1,0,0,1,0,0,0,0,1,1
2931,4,1,0,2,1,0,1,1,0,1,0,0,0,0,0,1,0
2932,4,1,0,3,3,3,2,1,0,0,1,0,0,0,0,1,1
2933,4,1,0,3,1,0,2,0,1,0,1,0,0,0,0,1,0
2934,2,1,0,2,0,1,2,1,0,0,1,0,0,0,0,1,0
2935,3,1,1,3,2,1,1,1,0,0,1,0,0,0,0,1,0
2936,1,1,0,2,1,1,1,1,0,0,1,0,0,0,0,1,0
2937,4,1,0,2,2,0,5,1,0,0,1,0,0,0,0,1,1
2938,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1
2939,2,0,1,2,0,0,2,1,0,0,1,0,0,0,0,1,0
2940,2,1,0,2,3,1,2,1,0,0,1,0,0,0,0,1,0
2941,4,1,0,3,1,3,3,1,0,1,0,0,0,0,0,1,0
2942,1,1,0,2,3,1,1,1,0,0,1,0,0,0,0,1,0
2943,4,1,0,3,3,0,4,1,0,0,1,0,0,0,0,1,0
2944,1,1,0,2,3,1,5,1,0,0,1,0,0,0,0,1,0
2945,4,1,0,3,2,0,1,0,1,1,0,0,0,0,1,0,0
2946,4,1,0,1,3,0,5,1,0,0,0,0,0,0,0,1,0
2947,4,1,0,2,3,1,5,1,0,1,0,0,0,0,0,1,0
2948,4,1,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0
2949,4,1,0,2,0,1,2,1,0,0,1,0,0,0,0,1,0
2950,4,1,1,2,0,1,1,1,0,0,1,0,0,1,0,0,1
2951,3,1,0,3,3,1,2,1,0,0,1,0,0,0,0,1,0
2952,4,1,0,3,3,1,2,1,0,0,1,0,0,0,0,1,0
2953,4,1,2,2,3,1,1,1,0,0,1,0,0,0,0,1,0
2954,4,1,0,3,3,0,5,1,0,0,1,0,0,0,0,1,0
2955,1,1,2,2,0,0,0,1,0,0,1,0,0,0,0,1,1
2956,4,1,0,2,2,2,5,1,0,0,1,0,0,0,0,1,0
2957,4,1,0,3,3,1,1,1,0,0,1,0,0,0,0,1,0
2958,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1
2959,3,1,0,2,0,1,1,1,0,1,0,0,0,0,0,1,0
2960,4,1,0,3,0,2,0,1,0,0,1,0,0,0,0,1,0
2961,1,1,0,3,1,0,1,1,0,0,1,1,0,0,0,0,1
2962,4,1,0,2,2,1,2,1,0,0,1,0,0,0,0,1,0
2963,3,0,2,2,0,0,3,1,0,0,1,0,0,0,0,1,1
2964,4,1,0,3,3,1,5,1,0,0,1,0,0,0,0,1,0
2965,3,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1,0
2967,0,1,0,2,1,1,2,1,0,0,1,0,0,0,0,1,1
2968,4,1,0,2,1,0,1,1,0,0,1,0,1,0,0,0,0
2969,1,1,2,2,0,0,1,1,0,0,1,0,0,0,0,1,1
2971,4,1,0,2,3,1,1,1,0,0,1,0,0,0,0,1,0
2972,3,1,1,2,2,3,1,1,0,0,1,0,0,0,0,1,0
2973,2,1,0,3,1,0,1,1,0,0,1,0,0,0,0,1,0
2974,1,1,0,1,2,0,5,1,0,0,0,0,0,0,0,1,1
2975,3,0,0,2,2,0,1,1,0,0,1,0,0,0,0,1,0
2976,4,1,0,2,2,0,2,1,0,0,1,0,0,0,0,1,0
2977,4,1,0,2,3,3,5,1,0,0,1,0,0,0,0,1,0
2978,4,1,0,3,2,0,1,1,0,0,1,1,0,0,0,0,0
2979,2,1,0,2,1,1,5,1,0,0,1,0,0,0,0,1,1
2981,4,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
2982,4,1,0,2,3,1,5,1,0,0,1,0,0,0,0,1,0
2983,3,1,0,3,2,2,1,1,0,0,1,0,0,0,0,1,0
2984,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0
2985,4,1,2,3,1,1,1,1,0,0,1,0,0,0,1,0,1
2986,4,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2987,4,1,0,3,2,3,5,1,0,0,1,0,0,0,1,0,0
2988,3,1,0,2,3,1,5,1,0,0,1,0,0,0,0,1,0
2989,4,1,0,3,0,1,2,1,0,1,0,0,0,0,0,1,0
2990,1,0,2,3,0,0,1,1,0,0,1,0,0,0,0,1,0
2991,3,0,2,3,1,0,1,1,0,0,1,0,0,0,1,0,0
2992,3,1,0,2,3,3,2,1,0,0,1,0,0,0,0,1,0
2993,0,1,0,2,3,3,5,1,0,1,0,0,0,0,0,1,0
2994,1,1,0,2,1,1,1,1,0,0,1,0,0,0,0,1,0
2995,4,1,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0
2996,3,1,2,3,3,1,3,0,1,0,1,0,0,0,0,1,0
2997,3,1,1,2,1,0,1,1,0,0,1,0,0,0,0,1,0
2998,4,1,0,1,1,2,3,1,0,0,0,0,0,0,0,1,1
2999,3,1,2,2,3,0,1,1,0,0,1,0,0,0,0,1,0
3000,3,1,0,2,2,0,2,1,0,0,1,0,0,0,0,1,0
3001,4,0,0,2,3,3,5,1,0,0,1,0,0,0,0,1,0
3002,4,1,0,2,0,0,1,1,0,0,1,0,0,0,0,1,0
3004,4,0,2,3,2,3,2,1,0,0,1,0,0,0,1,0,1
3005,4,0,0,4,3,1,5,1,0,0,1,0,0,0,0,1,0
3006,4,1,2,2,3,1,2,1,0,0,1,0,0,0,0,1,0
3007,3,0,1,2,0,0,0,1,0,0,1,0,0,0,0,1,1
3008,4,1,0,1,2,3,5,1,0,0,0,0,0,0,0,1,0
3009,4,1,2,2,1,0,0,1,0,0,1,0,0,0,0,1,0
3010,4,0,0,2,2,3,2,1,0,0,1,0,0,0,0,1,0
3011,1,1,0,2,0,0,3,1,0,0,1,0,0,0,0,1,1
3012,4,1,0,2,2,2,1,0,0,0,1,0,0,0,0,1,0
3013,4,1,2,3,2,1,1,0,1,0,1,0,0,0,0,1,1
3014,3,1,1,3,1,0,5,1,0,0,1,0,0,1,0,0,1
3015,3,0,2,2,0,0,0,1,0,0,1,0,0,0,0,1,1
3016,3,1,0,3,3,3,5,1,0,0,1,0,0,0,0,1,0
3017,4,1,0,2,2,1,3,1,0,0,1,0,0,0,0,1,0
3018,4,1,0,3,3,2,5,1,0,0,1,0,0,0,0,0,0
3019,4,1,0,3,2,0,4,1,0,0,1,0,0,0,0,1,1
3020,4,0,2,3,1,0,0,1,0,0,1,0,0,0,1,0,1
3021,4,1,1,2,1,1,2,1,0,1,0,0,0,0,0,1,0
3022,4,1,0,2,2,0,1,1,0,0,1,0,0,0,0,1,0
3023,4,1,1,2,0,1,3,1,0,0,1,0,0,0,0,1,0
3024,4,0,0,2,0,0,2,1,0,0,1,0,0,0,0,1,0
3025,2,1,0,3,2,3,1,1,0,0,1,0,0,0,0,1,0
3026,3,0,0,2,3,3,5,1,0,0,1,0,0,0,0,1,0
3027,4,1,0,2,0,0,2,0,1,0,1,0,1,0,0,0,0
3028,2,1,0,3,2,2,1,1,0,0,1,0,0,0,0,1,0
3029,1,1,0,2,0,0,1,1,0,0,1,1,0,0,0,0,0
3030,3,1,0,2,0,0,2,1,0,0,1,0,0,0,0,1,1
3031,1,1,0,2,3,3,0,1,0,0,1,0,0,0,0,1,0
3032,4,1,2,2,1,0,1,1,0,0,1,0,0,0,0,1,1
3033,4,1,0,2,2,0,1,1,0,1,0,0,1,0,0,0,0
3034,0,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1,1
3035,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
3036,2,1,1,2,1,0,2,1,0,0,1,0,0,0,0,1,0
3037,2,1,0,3,3,0,4,1,0,0,1,0,0,0,0,1,0
3038,4,0,0,3,1,2,2,0,1,0,1,0,0,0,0,1,0
3039,4,0,2,3,1,0,1,0,1,1,0,0,0,0,1,0,1
3040,4,1,0,3,1,1,1,1,0,0,1,0,0,0,0,1,0
3041,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3042,3,1,0,2,3,0,2,1,0,0,1,0,0,0,0,1,1
3043,4,0,0,2,0,0,1,1,0,0,1,0,0,0,0,1,0
3044,0,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1,1
3045,4,1,0,2,2,1,4,1,0,0,1,0,0,0,0,1,0
3046,4,0,0,4,2,0,2,1,0,0,1,0,0,0,0,1,0
3047,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
3048,1,1,0,2,3,3,5,1,0,0,1,0,0,0,0,1,0
3049,4,0,2,1,1,2,1,1,0,0,0,0,0,0,0,1,0
3050,2,1,0,3,3,0,5,0,1,0,1,0,0,0,0,1,1
3051,1,1,0,2,1,0,1,0,0,1,0,0,0,0,0,1,0
3052,4,1,0,2,1,0,3,1,0,0,1,0,0,0,0,1,1
3053,3,0,1,2,1,1,5,1,0,0,1,0,0,0,0,1,0
3054,1,1,0,3,1,1,1,1,0,0,1,0,0,0,0,1,1
3055,4,1,0,2,3,3,5,1,0,0,1,0,0,0,0,1,0
3056,4,1,1,3,2,2,2,1,0,0,1,0,0,0,0,1,0
3057,3,1,0,3,2,0,1,1,0,0,1,0,1,0,0,0,0
3058,4,1,0,2,3,3,5,1,0,0,1,0,0,0,0,1,0
3059,4,1,0,2,1,1,2,1,0,0,1,0,0,0,0,1,0
3060,3,1,2,2,1,0,1,1,0,0,1,1,0,0,0,0,0
3061,4,1,0,4,2,3,5,1,0,0,1,0,0,0,0,1,0
3062,3,0,2,1,1,2,1,1,0,0,0,0,0,0,0,1,0
3063,4,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,0
3064,1,1,2,3,1,0,4,1,0,0,1,0,0,0,0,1,1
3065,1,1,0,3,2,0,0,1,0,0,1,0,0,0,0,1,0
3066,4,1,0,2,3,1,5,1,0,0,1,0,0,0,0,1,0
3067,4,0,0,2,0,0,1,1,0,0,1,0,0,0,0,1,0
3068,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3069,4,0,0,2,3,0,1,1,0,0,1,0,0,0,0,1,0
3070,4,1,0,2,2,0,4,1,0,0,1,0,0,0,0,1,0
3071,4,0,0,2,3,2,4,1,0,0,1,0,0,1,0,0,0
3072,4,0,2,2,1,0,2,1,0,0,1,0,0,0,0,1,0
3073,3,0,2,2,0,0,0,1,0,0,1,0,0,0,0,1,0
3074,1,1,0,3,2,3,1,1,0,0,1,0,0,0,0,1,1
3075,3,1,0,3,2,0,5,1,0,0,1,0,0,0,0,1,0
3077,4,0,0,2,0,0,1,0,1,0,1,0,0,0,0,1,1
3078,3,1,0,3,1,1,5,1,0,0,1,1,0,0,0,0,0
3079,4,1,0,2,1,0,2,1,0,0,1,0,0,0,0,1,0
3080,4,1,0,3,3,1,1,1,0,0,1,0,0,1,0,0,0
3081,4,1,0,3,3,0,5,1,0,0,1,0,0,0,0,1,0
3082,1,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0
3083,4,1,0,2,2,1,5,1,0,0,1,0,0,0,0,1,0
3084,1,0,2,2,0,0,0,1,0,0,1,0,0,0,0,1,1
3085,1,1,0,2,2,0,2,0,1,0,1,0,1,0,0,0,0
3087,4,1,0,3,2,3,5,0,1,0,1,0,0,0,0,1,0
3088,3,1,0,3,3,3,5,1,0,0,1,0,0,0,0,1,0
3089,4,1,0,2,3,1,5,1,0,0,1,0,0,0,0,1,0
3090,4,0,2,2,1,0,1,1,0,0,1,0,0,0,0,1,1
3091,3,1,1,2,0,0,1,1,0,0,1,0,0,0,0,1,0
3092,1,1,0,3,0,0,1,1,0,0,1,0,0,0,0,1,0
3093,4,0,2,2,1,0,1,1,0,0,1,0,0,0,0,1,1
3094,1,0,2,2,0,1,0,1,0,0,1,0,0,0,0,1,0
3095,4,0,0,2,3,0,1,1,0,0,1,0,0,0,0,1,0
3096,1,0,0,2,1,2,2,1,0,0,1,0,0,0,0,1,0
3097,4,0,2,3,0,0,1,1,0,0,1,0,0,0,1,0,0
3098,3,1,0,3,2,0,0,1,0,0,1,0,1,0,0,0,0
3099,3,1,0,2,3,3,5,1,0,0,1,0,0,0,0,1,0
3100,4,1,0,4,3,1,5,1,0,0,1,0,0,0,0,1,0
3101,0,1,2,2,1,0,5,1,0,0,1,0,0,0,0,1,0
3102,2,1,2,3,0,0,0,1,0,0,1,0,0,0,0,1,0
3103,4,0,0,4,2,1,1,1,0,0,1,0,0,0,1,0,0
3104,4,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1,1
3105,4,1,0,2,3,2,5,1,0,0,1,0,0,0,0,1,1
3106,4,1,0,2,3,1,2,1,0,0,1,0,0,0,0,1,0
3107,4,1,0,3,1,3,2,0,1,0,1,0,0,0,0,1,0
3108,4,1,0,2,0,1,1,1,0,1,0,0,0,0,0,1,0
3109,1,1,0,3,1,0,5,1,0,0,1,0,0,0,0,1,0
3110,3,1,0,2,1,0,2,1,0,0,1,0,1,0,0,0,0
3112,3,0,0,2,3,1,0,1,0,0,1,0,0,0,0,1,0
3113,4,1,0,2,1,1,1,1,0,0,1,0,0,0,0,1,0
3114,3,1,0,3,1,0,1,1,0,0,1,0,0,0,0,1,0
3115,0,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1,1
3116,2,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,1
3117,4,1,0,4,3,0,3,1,0,0,1,0,0,0,0,1,0
3118,1,1,1,2,0,0,1,1,0,0,1,0,0,0,0,1,1
3119,4,1,2,2,1,2,4,1,0,0,1,0,0,0,0,1,0
3120,4,1,0,2,3,3,2,1,0,0,1,0,0,0,0,1,0
3121,4,1,0,2,3,1,2,1,0,1,0,0,0,0,0,1,0
3122,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0
3123,1,0,0,3,1,1,3,1,0,0,1,0,0,0,0,1,0
3124,4,1,0,3,3,3,0,0,1,0,1,0,0,0,0,1,0
3125,4,1,0,3,2,3,3,1,0,0,1,0,0,0,0,1,0
3126,3,1,2,1,1,0,1,1,0,0,0,0,0,0,0,1,0
3127,4,1,0,3,2,0,2,1,0,0,1,0,0,0,0,1,0
3128,4,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1,0
3129,4,1,0,2,3,1,1,1,0,0,1,0,0,0,0,1,0
3130,4,1,0,1,3,0,1,1,0,0,0,0,0,0,0,1,0
3131,3,0,2,2,1,0,0,1,0,0,1,0,0,0,0,1,1
3132,4,0,2,2,0,0,1,1,0,0,1,0,0,0,0,1,1
3133,4,1,0,2,3,0,1,1,0,0,1,0,0,0,0,1,1
3134,3,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1,0
3135,4,1,0,2,1,1,3,1,0,0,1,0,0,0,0,1,0
3136,3,0,2,3,1,0,1,1,0,1,0,0,0,0,1,0,0
3137,1,1,2,2,0,0,1,1,0,0,1,0,0,0,0,1,1
3138,4,1,0,2,3,0,1,1,0,0,1,0,1,0,0,0,1
3139,1,1,2,2,0,1,2,1,0,0,1,0,0,0,1,0,0
3140,0,1,2,2,0,1,0,1,0,0,1,0,0,0,0,1,0
3141,3,1,2,3,1,0,1,0,0,0,1,0,0,0,0,1,0
3143,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
3144,4,1,0,3,1,2,3,1,0,0,1,0,0,0,1,0,0
3145,4,1,0,2,3,3,1,1,0,0,1,0,0,0,0,1,0
3146,2,1,2,2,0,3,1,1,0,0,1,0,0,0,0,1,0
3147,1,1,2,3,0,0,1,1,0,0,1,0,0,0,0,1,1
3149,4,1,0,2,0,2,1,1,0,0,1,0,0,0,1,0,0
3151,4,1,0,2,3,1,2,1,0,0,1,0,0,0,0,1,1
3152,4,0,0,3,1,3,1,1,0,1,0,0,0,0,0,1,0
3153,4,1,0,2,3,1,4,1,0,0,1,0,0,0,0,1,0
3154,4,1,0,1,1,3,0,1,0,0,0,0,0,0,0,1,0
3155,1,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1,0
3156,4,1,0,2,0,0,1,1,0,0,1,0,0,0,0,1,1
3157,4,1,0,3,3,1,1,1,0,1,0,0,0,0,0,1,1
3158,3,0,0,2,3,1,5,0,1,0,1,0,0,0,0,1,0
3159,1,0,0,2,0,0,3,1,0,0,1,0,0,0,0,1,0
3160,4,1,0,3,3,2,5,1,0,1,0,0,0,1,0,0,0
3161,4,1,0,3,3,1,1,1,0,0,1,0,0,0,0,1,0
3162,3,1,0,2,3,1,1,1,0,0,1,0,0,0,0,1,0
3163,1,1,0,2,1,0,0,0,1,0,1,0,0,0,0,1,1
3164,3,0,0,2,3,0,1,1,0,0,1,0,0,0,0,1,1
3165,4,1,0,3,3,3,0,1,0,0,1,0,0,0,0,1,0
3166,4,0,0,4,3,1,1,1,0,0,1,0,0,0,0,1,1
3167,4,1,0,2,0,0,1,1,0,0,1,1,0,0,0,0,0
3168,2,0,2,0,1,2,1,1,0,0,0,0,0,0,0,1,1
3169,3,0,0,2,1,2,0,1,0,0,1,0,0,0,0,1,0
3170,4,1,2,2,1,1,2,0,1,0,1,0,0,0,0,1,0
3171,1,1,0,2,0,1,2,1,0,0,1,1,0,0,0,0,1
3172,3,1,1,1,1,2,4,1,0,0,0,0,0,0,0,1,0
3173,4,1,0,2,3,1,4,1,0,0,1,0,0,0,0,1,0
3174,3,1,0,2,0,0,2,1,0,0,1,0,0,0,0,1,0
3175,4,0,0,2,0,3,1,1,0,0,1,0,0,0,0,1,0
3176,4,1,0,3,2,0,0,1,0,0,1,1,0,0,0,0,0
3177,4,1,0,2,3,0,4,1,0,1,0,0,0,0,0,1,0
3178,1,1,0,2,0,3,1,1,0,0,1,0,0,0,0,1,1
3179,4,1,0,3,3,0,1,1,0,0,1,0,0,0,0,1,0
3180,4,1,0,4,3,1,2,0,1,0,1,0,1,0,0,0,0
3181,1,1,0,2,0,0,1,1,0,0,1,0,1,0,0,0,0
3182,1,1,0,2,3,0,1,1,0,1,0,0,0,0,0,1,0
3183,4,1,0,2,3,3,5,1,0,0,1,0,0,0,0,1,0
3184,4,0,0,2,2,0,5,1,0,0,1,0,0,0,0,1,0
3185,0,1,1,2,0,0,1,1,0,0,1,0,0,0,0,1,1
3186,4,1,0,3,3,1,5,1,0,0,1,0,0,0,0,1,0
3187,4,0,0,2,3,1,2,1,0,0,1,0,0,0,0,1,0
3188,3,1,2,2,0,0,1,1,0,1,0,0,0,0,0,1,0
3189,4,0,0,2,3,1,5,1,0,0,1,0,0,0,0,1,1
3190,2,1,0,2,1,0,4,1,0,0,1,0,1,0,0,0,0
3191,1,1,2,2,1,3,2,1,0,0,1,0,0,0,0,1,1
3192,4,0,0,1,1,3,5,1,0,0,0,0,0,0,0,1,1
3193,4,1,0,2,3,1,2,1,0,0,1,0,0,0,0,1,0
3194,1,1,0,3,1,0,3,1,0,0,1,0,0,0,0,1,1
3195,2,1,0,2,0,0,1,1,0,0,1,0,0,0,1,0,1
3196,2,1,1,2,1,0,1,1,0,0,1,0,1,0,0,0,0
3197,4,1,2,2,0,2,1,1,0,0,1,0,0,0,0,1,0
3198,3,0,0,3,2,2,2,1,0,0,1,0,0,0,0,1,0
3199,1,1,2,2,0,0,1,1,0,0,1,0,0,0,0,1,1
3200,4,1,0,2,2,3,1,1,0,0,1,0,0,0,0,1,0
3201,4,1,0,2,1,0,2,1,0,0,1,0,0,0,0,1,0
3202,4,1,0,2,3,1,2,1,0,0,1,0,0,0,0,1,0
3203,4,1,2,1,1,0,2,1,0,0,0,0,0,0,1,0,0
3204,4,1,0,2,2,3,4,1,0,0,1,0,0,0,0,1,0
3205,4,1,1,2,2,1,1,1,0,0,1,0,0,0,1,0,0
3206,3,0,0,2,0,0,1,1,0,0,1,0,0,0,0,1,1
3207,3,0,2,3,0,0,1,1,0,0,1,0,0,0,1,0,1
3208,4,0,2,2,1,0,1,1,0,0,1,0,0,0,0,1,0
3209,3,0,1,2,3,0,2,1,0,0,1,0,0,0,0,1,0
3210,4,0,2,3,1,2,1,0,1,0,1,0,0,0,1,0,1
3211,4,1,0,2,2,1,5,1,0,0,1,0,0,0,0,1,0
3212,3,1,0,2,0,0,2,1,0,0,1,0,0,0,0,1,1
3213,4,1,0,2,1,2,1,1,0,0,1,0,0,0,0,1,0
3215,1,0,0,2,1,3,1,1,0,0,1,0,0,0,0,1,0
3216,1,1,2,3,0,0,1,1,0,0,1,0,0,0,0,1,1
3217,4,1,0,2,1,0,1,1,0,0,1,1,0,0,0,0,0
3219,4,0,0,2,1,0,1,1,0,0,1,0,0,0,0,1,1
3220,4,1,0,2,3,1,2,1,0,0,1,0,0,0,0,1,0
3221,2,1,0,2,2,1,4,1,0,0,1,0,0,0,0,1,0
3222,4,1,0,3,1,3,1,1,0,0,1,0,0,0,0,1,1
3223,4,1,0,2,3,3,2,1,0,1,0,0,0,0,0,1,0
3224,4,0,0,2,1,3,2,1,0,0,1,0,0,0,0,1,0
3225,4,0,2,2,0,3,0,1,0,0,1,0,0,0,0,0,0
3226,1,1,0,2,1,3,2,1,0,0,1,0,0,0,0,1,0
3227,3,1,0,2,2,0,4,1,0,0,1,0,0,0,0,1,0
3228,2,1,1,2,1,0,2,1,0,0,1,0,0,0,0,1,1
3229,4,0,1,3,3,3,5,0,1,1,0,0,0,0,0,1,0
3230,4,1,0,3,3,1,2,1,0,0,1,0,0,0,0,1,1
3231,0,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1,0
3232,0,0,2,2,0,1,0,1,0,1,0,0,0,0,0,1,0
3233,0,1,0,2,2,0,4,1,0,1,0,0,0,0,0,1,0
3234,4,0,0,2,3,1,5,1,0,0,1,0,0,0,0,1,1
3235,4,1,0,2,1,1,1,1,0,0,1,0,0,0,0,1,0
3236,3,1,0,2,0,0,1,1,0,0,1,0,0,0,0,1,0
3237,4,1,0,3,0,3,1,1,0,0,1,0,0,0,0,1,0
3238,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
3239,3,0,2,2,0,0,1,1,0,0,1,0,1,0,0,0,1
3240,4,1,0,2,3,0,5,1,0,0,1,0,0,0,0,1,0
3241,3,1,2,3,1,0,1,1,0,0,1,0,0,0,0,1,0
3242,4,1,0,3,3,3,1,1,0,1,0,0,0,0,0,1,0
3243,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3244,4,1,0,2,2,1,1,1,0,1,0,0,0,0,0,1,0
3245,4,1,0,2,0,0,2,1,0,0,1,0,0,0,0,1,0
3246,4,1,2,1,1,0,1,1,0,0,0,0,0,0,0,1,0
3247,1,1,0,2,1,2,1,0,1,0,1,0,0,0,0,1,0
3248,4,1,0,2,2,1,1,1,0,0,1,0,0,1,0,0,1
3249,4,1,0,2,3,0,5,1,0,0,1,0,0,0,0,1,0
3251,1,0,2,2,0,0,1,1,0,0,1,0,0,0,0,1,1
3252,4,1,2,2,1,0,1,1,0,0,1,0,0,0,0,1,1
3253,1,0,2,3,0,0,0,0,1,0,1,0,0,0,0,1,1
3254,4,1,0,2,1,3,1,1,0,0,1,0,0,0,0,1,0
3255,3,1,1,2,0,0,1,1,0,0,1,0,0,0,0,1,0
3256,4,1,0,3,2,0,4,1,0,0,1,0,0,0,0,1,0
3257,4,1,2,2,1,2,1,1,0,0,1,0,0,0,0,1,1
3258,1,1,0,2,1,0,5,1,0,1,0,0,0,0,0,1,1
3259,4,1,0,1,3,3,4,1,0,0,0,0,0,0,0,1,0
3260,2,1,2,2,1,0,0,1,0,0,1,0,0,0,0,1,0
3261,0,0,2,2,0,0,0,0,1,0,1,0,0,0,0,1,0
3262,4,1,0,2,1,2,1,1,0,0,1,0,0,0,1,0,0
3263,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
3264,4,1,0,2,3,1,5,1,0,0,1,0,0,0,0,1,1
3265,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
3266,3,1,2,2,2,0,3,1,0,0,1,0,0,0,0,1,0
3267,4,1,0,3,3,1,2,1,0,0,1,0,0,0,0,1,1
3268,4,0,2,2,2,0,4,1,0,0,1,0,0,0,0,1,1
3269,1,1,0,2,2,3,2,1,0,0,1,0,0,0,0,1,0
3270,3,1,0,2,3,0,5,1,0,0,1,0,0,0,0,1,0
3271,3,1,0,3,2,0,0,1,0,0,1,0,0,0,0,1,1
3274,1,1,0,3,1,3,1,1,0,0,1,0,0,0,1,0,1
3275,4,1,0,3,2,3,1,1,0,0,1,0,0,0,0,1,0
3276,4,0,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0
3277,4,0,0,3,1,0,2,1,0,0,1,0,0,0,0,1,0
3278,2,1,2,3,0,0,1,1,0,0,1,0,0,0,0,1,0
3279,2,1,0,3,1,1,0,1,0,0,1,0,0,0,0,1,0
3280,2,0,0,3,0,0,1,1,0,1,0,0,0,0,0,1,1
3281,4,1,0,2,2,0,5,1,0,0,1,0,0,0,0,1,1
3282,4,1,0,2,1,1,2,1,0,0,1,0,0,0,0,1,1
3283,3,1,0,3,1,0,1,1,0,0,1,0,0,0,0,1,0
3284,3,0,0,3,0,0,1,1,0,0,1,0,0,0,0,1,0
3285,1,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1,0
3286,3,1,0,2,1,0,2,1,0,0,1,0,0,0,1,0,0
3287,4,1,0,2,3,1,5,1,0,1,0,0,0,0,0,1,1
3288,4,1,0,2,1,0,2,1,0,0,1,0,0,0,0,1,0
3289,4,1,0,2,0,0,1,1,0,0,1,0,1,0,0,0,0
3290,3,1,0,2,1,3,2,1,0,0,1,0,0,0,0,1,0
3292,1,1,0,2,3,0,1,1,0,0,1,0,0,0,0,1,1
3293,1,1,0,3,2,2,1,1,0,0,1,0,0,0,0,1,0
3294,4,0,0,2,1,0,1,1,0,0,1,0,1,0,0,0,0
3295,1,0,1,2,1,2,2,1,0,0,1,0,0,0,0,1,0
3296,1,1,2,2,1,3,5,1,0,0,1,0,0,0,0,1,1
3297,4,0,2,2,0,1,2,0,1,0,1,0,0,0,0,1,0
3298,4,1,2,2,3,1,5,1,0,0,1,0,0,0,0,1,0
3299,3,1,0,2,3,0,2,1,0,0,1,0,0,0,0,1,0
3300,4,0,0,2,3,0,5,1,0,0,1,0,0,0,0,1,0
3301,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
3302,4,1,0,3,1,0,1,1,0,0,1,0,1,0,0,0,0
3303,1,1,2,2,2,2,1,1,0,0,1,0,0,0,0,1,0
